type,start_id,end_id,end_type
contains,l2_byte_pair_encoding,l3_bpe_merge_symbols,L3
contains,l2_byte_pair_encoding,l3_bpe_segmentation,L3
prerequisite,l2_subword_embedding,l2_fasttext_model,L2
prerequisite,l2_subword_embedding,l2_byte_pair_encoding,L2
contains,l1-8,l2_context_sensitive_word_representation,L2
contains,l1-8,l2_bert_architecture,L2
contains,l1-8,l2_bert_input_representation,L2
contains,l1-8,l2_masked_language_modeling,L2
contains,l1-8,l2_next_sentence_prediction,L2
contains,l2_bert_input_representation,l3_bert_token_segment_position_embedding,L3
contains,l2_masked_language_modeling,l3_mlm_noise_strategy,L3
contains,l2_next_sentence_prediction,l3_nsp_cls_token_classification,L3
contains,l2_bert_architecture,l3_bert_pretraining_loss_combination,L3
prerequisite,l2_context_sensitive_word_representation,l2_bert_architecture,L2
prerequisite,l2_bert_input_representation,l2_masked_language_modeling,L2
prerequisite,l2_bert_input_representation,l2_next_sentence_prediction,L2
has_resource,l1-8,res_lecture_bert,Resource
has_resource,l1-8,res_ppt_bert,Resource
has_resource,l1-8,res_code_bert,Resource
has_resource,l1-8,res_video_bert,Resource
contains,l1-8,l2_bert_pretraining_dataset,L2
contains,l1-8,l2_masked_language_modeling,L2
contains,l1-8,l2_next_sentence_prediction,L2
contains,l1-8,l2_wikitext_2_corpus,L2
contains,l2_bert_pretraining_dataset,l3_generate_nsp_samples,L3
contains,l2_bert_pretraining_dataset,l3_generate_mlm_samples,L3
contains,l2_bert_pretraining_dataset,l3_pad_bert_inputs,L3
contains,l2_bert_pretraining_dataset,l3_tokenize_and_build_vocab,L3
prerequisite,l2_wikitext_2_corpus,l2_bert_pretraining_dataset,L2
prerequisite,l2_masked_language_modeling,l3_generate_mlm_samples,L3
prerequisite,l2_next_sentence_prediction,l3_generate_nsp_samples,L3
has_resource,l2_bert_pretraining_dataset,res_lecture_bert_pretraining_dataset,Resource
has_resource,l2_bert_pretraining_dataset,res_code_bert_pretraining_dataset,Resource
has_resource,l2_bert_pretraining_dataset,res_video_bert_pretraining_dataset,Resource
contains,l1-8,l2_word2vec_dataset_preparation,L2
contains,l1-8,l2_subsampling,L2
contains,l1-8,l2_center_context_extraction,L2
contains,l1-8,l2_negative_sampling,L2
contains,l1-8,l2_minibatch_loading_for_word2vec,L2
contains,l2_word2vec_dataset_preparation,l3_read_ptb_dataset,L3
contains,l2_subsampling,l3_implement_subsampling_function,L3
contains,l2_center_context_extraction,l3_extract_center_context_pairs,L3
contains,l2_negative_sampling,l3_implement_random_generator_for_negative_sampling,L3
contains,l2_negative_sampling,l3_generate_negatives_for_contexts,L3
contains,l2_minibatch_loading_for_word2vec,l3_batchify_skip_gram_samples,L3
contains,l2_word2vec_dataset_preparation,l3_integrate_ptb_data_loader,L3
prerequisite,l3_read_ptb_dataset,l3_implement_subsampling_function,L3
prerequisite,l3_implement_subsampling_function,l3_extract_center_context_pairs,L3
prerequisite,l3_extract_center_context_pairs,l3_generate_negatives_for_contexts,L3
prerequisite,l3_implement_random_generator_for_negative_sampling,l3_generate_negatives_for_contexts,L3
prerequisite,l3_extract_center_context_pairs,l3_batchify_skip_gram_samples,L3
prerequisite,l3_generate_negatives_for_contexts,l3_batchify_skip_gram_samples,L3
prerequisite,l3_batchify_skip_gram_samples,l3_integrate_ptb_data_loader,L3
contains,l1-8,l2_natural_language_processing,L2
contains,l1-8,l2_self_supervised_learning,L2
contains,l1-8,l2_word_embedding,L2
contains,l1-8,l2_contextualized_representation,L2
contains,l1-8,l2_pretraining,L2
contains,l2_self_supervised_learning,l3_predict_masked_tokens,L3
contains,l2_word_embedding,l3_use_word2vec_glove_subword,L3
contains,l2_contextualized_representation,l3_apply_bert_style_pretraining,L3
prerequisite,l2_word_embedding,l2_contextualized_representation,L2
prerequisite,l2_natural_language_processing,l2_pretraining,L2
prerequisite,l2_pretraining,l2_self_supervised_learning,L2
contains,l1-8,l2_word_embedding,L2
contains,l1-8,l2_one_hot_vector,L2
contains,l1-8,l2_skip_gram_model,L2
contains,l1-8,l2_cbow_model,L2
contains,l1-8,l2_cosine_similarity,L2
contains,l2_skip_gram_model,l3_skip_gram_training,L3
contains,l2_skip_gram_model,l3_gradient_computation_skip_gram,L3
contains,l2_cbow_model,l3_cbow_training,L3
contains,l2_cbow_model,l3_gradient_computation_cbow,L3
prerequisite,l2_one_hot_vector,l2_word_embedding,L2
prerequisite,l2_cosine_similarity,l2_word_embedding,L2
prerequisite,l2_word_embedding,l2_skip_gram_model,L2
prerequisite,l2_word_embedding,l2_cbow_model,L2
contains,l1-8,l2_word_similarity,L2
contains,l1-8,l2_word_analogy,L2
contains,l1-8,l2_pretrained_word_embeddings,L2
contains,l2_word_similarity,l3_knn_for_word_similarity,L3
contains,l2_word_analogy,l3_vector_arithmetic_for_analogy,L3
contains,l2_pretrained_word_embeddings,l3_loading_pretrained_embeddings,L3
prerequisite,l2_pretrained_word_embeddings,l2_word_similarity,L2
prerequisite,l2_pretrained_word_embeddings,l2_word_analogy,L2
prerequisite,l2_word_similarity,l3_knn_for_word_similarity,L3
prerequisite,l2_word_analogy,l3_vector_arithmetic_for_analogy,L3
contains,l1-8,l2_negative_sampling,L2
contains,l1-8,l2_hierarchical_softmax,L2
contains,l2_negative_sampling,l3_negative_sampling_loss_computation,L3
contains,l2_hierarchical_softmax,l3_hierarchical_softmax_probability_estimation,L3
contains,l1-8,l2_bert_pretraining,L2
contains,l1-8,l2_masked_language_modeling,L2
contains,l1-8,l2_next_sentence_prediction,L2
contains,l1-8,l2_contextual_word_representation,L2
contains,l2_bert_pretraining,l3_bert_loss_computation,L3
contains,l2_bert_pretraining,l3_bert_text_encoding,L3
contains,l2_bert_pretraining,l3_wikitext2_data_loading,L3
prerequisite,l2_masked_language_modeling,l2_bert_pretraining,L2
prerequisite,l2_next_sentence_prediction,l2_bert_pretraining,L2
prerequisite,l2_contextual_word_representation,l3_bert_text_encoding,L3
has_resource,l2_bert_pretraining,res_lecture_bert_pretraining,Resource
has_resource,l2_bert_pretraining,res_code_bert_pretraining,Resource
has_resource,l2_bert_pretraining,res_video_bert_pretraining,Resource
contains,l1-8,l2_word2vec,L2
contains,l1-8,l2_skip_gram_model,L2
contains,l1-8,l2_embedding_layer,L2
contains,l1-8,l2_negative_sampling,L2
contains,l1-8,l2_cosine_similarity,L2
contains,l2_skip_gram_model,l3_skip_gram_forward_propagation,L3
contains,l2_negative_sampling,l3_sigmoid_bce_loss_with_mask,L3
contains,l2_cosine_similarity,l3_find_similar_tokens_by_cosine,L3
prerequisite,l2_embedding_layer,l2_word2vec,L2
prerequisite,l2_embedding_layer,l2_skip_gram_model,L2
prerequisite,l2_negative_sampling,l2_word2vec,L2
prerequisite,l2_skip_gram_model,l3_skip_gram_forward_propagation,L3
prerequisite,l2_cosine_similarity,l3_find_similar_tokens_by_cosine,L3
contains,l1-5,l2_parameter_server,L2
contains,l1-5,l2_data_parallel_training,L2
contains,l1-5,l2_ring_synchronization,L2
contains,l1-5,l2_multi_machine_training,L2
contains,l1-5,l2_key_value_store,L2
contains,l2_data_parallel_training,l3_gradient_aggregation_on_single_gpu,L3
contains,l2_data_parallel_training,l3_partitioned_gradient_aggregation,L3
contains,l2_ring_synchronization,l3_ring_allreduce_algorithm,L3
contains,l2_multi_machine_training,l3_multi_parameter_server_architecture,L3
contains,l2_key_value_store,l3_push_pull_operations,L3
prerequisite,l2_data_parallel_training,l2_parameter_server,L2
prerequisite,l2_data_parallel_training,l2_ring_synchronization,L2
prerequisite,l2_parameter_server,l2_multi_machine_training,L2
prerequisite,l2_key_value_store,l2_parameter_server,L2
has_resource,l2_parameter_server,res_lecture_参数服务器,Resource
has_resource,l2_parameter_server,res_ppt_分布式训练,Resource
has_resource,l2_parameter_server,res_video_分布式训练,Resource
contains,l1-5,l2_multi_gpu_training,L2
contains,l1-5,l2_data_parallelism,L2
contains,l1-5,l2_model_initialization_on_multiple_devices,L2
contains,l2_multi_gpu_training,l3_split_and_load_batch,L3
contains,l2_multi_gpu_training,l3_aggregate_gradients_across_gpus,L3
contains,l2_multi_gpu_training,l3_use_high_level_apis_for_multi_gpu,L3
contains,l2_multi_gpu_training,l3_evaluate_accuracy_on_multiple_gpus,L3
contains,l2_data_parallelism,l3_split_and_load_batch,L3
contains,l2_data_parallelism,l3_aggregate_gradients_across_gpus,L3
prerequisite,l2_model_initialization_on_multiple_devices,l2_multi_gpu_training,L2
prerequisite,l2_data_parallelism,l2_multi_gpu_training,L2
prerequisite,l3_split_and_load_batch,l3_aggregate_gradients_across_gpus,L3
has_resource,l2_multi_gpu_training,res_lecture_multi_gpu_concise,Resource
has_resource,l2_multi_gpu_training,res_code_multi_gpu_implementation,Resource
has_resource,l2_multi_gpu_training,res_video_multi_gpu_implementation,Resource
contains,l1-5,l2_data_parallelism,L2
contains,l1-5,l2_model_parallelism,L2
contains,l1-5,l2_layer_parallelism,L2
contains,l1-5,l2_allreduce,L2
contains,l1-5,l2_minibatch_scaling,L2
contains,l2_data_parallelism,l3_distribute_parameters_to_devices,L3
contains,l2_data_parallelism,l3_split_batch_across_gpus,L3
contains,l2_data_parallelism,l3_aggregate_and_broadcast_gradients,L3
contains,l2_data_parallelism,l3_update_parameters_on_each_gpu,L3
prerequisite,l2_minibatch_scaling,l2_data_parallelism,L2
prerequisite,l3_split_batch_across_gpus,l3_aggregate_and_broadcast_gradients,L3
prerequisite,l3_distribute_parameters_to_devices,l3_split_batch_across_gpus,L3
has_resource,l1-5,res_lecture_multi_gpu_training,Resource
has_resource,l1-5,res_ppt_multi_gpu_training,Resource
has_resource,l1-5,res_code_multi_gpu_training,Resource
has_resource,l1-5,res_video_multi_gpu_training,Resource
contains,l1-9,l2_asynchronous_programming,L2
contains,l1-9,l2_frontend_backend_decoupling,L2
contains,l1-9,l2_computation_dependency_tracking,L2
contains,l1-9,l2_blocking_operations,L2
contains,l2_asynchronous_programming,l3_waitall_synchronization,L3
contains,l2_asynchronous_programming,l3_wait_to_read_synchronization,L3
contains,l2_blocking_operations,l3_implicit_blocking_via_conversion,L3
contains,l2_asynchronous_programming,l3_asynchronous_vs_synchronous_benchmarking,L3
prerequisite,l2_frontend_backend_decoupling,l2_asynchronous_programming,L2
prerequisite,l2_computation_dependency_tracking,l2_asynchronous_programming,L2
prerequisite,l2_asynchronous_programming,l2_blocking_operations,L2
prerequisite,l2_blocking_operations,l3_implicit_blocking_via_conversion,L3
prerequisite,l2_asynchronous_programming,l3_asynchronous_vs_synchronous_benchmarking,L3
contains,l1-9,l2_cpu_architecture,L2
contains,l1-9,l2_gpu_architecture,L2
contains,l1-9,l2_memory_hierarchy,L2
contains,l1-9,l2_storage_devices,L2
contains,l1-9,l2_interconnects,L2
contains,l1-9,l2_vectorization,L2
contains,l1-9,l2_tensor_cores,L2
contains,l2_memory_hierarchy,l3_burst_read_optimization,L3
contains,l2_memory_hierarchy,l3_memory_alignment,L3
contains,l2_cpu_architecture,l3_cache_locality,L3
contains,l2_interconnects,l3_communication_computation_overlap,L3
contains,l2_gpu_architecture,l3_precision_selection,L3
prerequisite,l2_memory_hierarchy,l3_burst_read_optimization,L3
prerequisite,l2_memory_hierarchy,l3_memory_alignment,L3
prerequisite,l2_cpu_architecture,l3_cache_locality,L3
prerequisite,l2_interconnects,l3_communication_computation_overlap,L3
prerequisite,l2_gpu_architecture,l3_precision_selection,L3
has_resource,l1-9,res_lecture_gpu,Resource
has_resource,l1-9,res_code_gpu,Resource
has_resource,l1-9,res_video_gpu,Resource
contains,l1-9,l2_imperative_programming,L2
contains,l1-9,l2_symbolic_programming,L2
contains,l1-9,l2_hybrid_programming,L2
contains,l2_hybrid_programming,l3_mxnet_hybridize,L3
contains,l2_hybrid_programming,l3_pytorch_torchscript,L3
contains,l2_hybrid_programming,l3_tensorflow_tf_function,L3
contains,l2_hybrid_programming,l3_paddle_to_static,L3
contains,l2_hybrid_programming,l3_model_serialization,L3
prerequisite,l2_imperative_programming,l2_hybrid_programming,L2
prerequisite,l2_symbolic_programming,l2_hybrid_programming,L2
contains,l1-9,l2_automatic_parallelism,L2
contains,l1-9,l2_gpu_based_parallel_computation,L2
contains,l1-9,l2_parallel_computation_and_communication,L2
contains,l2_automatic_parallelism,l3_multi_device_task_scheduling,L3
contains,l2_gpu_based_parallel_computation,l3_device_warmup_and_synchronization,L3
contains,l2_parallel_computation_and_communication,l3_non_blocking_data_transfer,L3
prerequisite,l2_automatic_parallelism,l2_gpu_based_parallel_computation,L2
prerequisite,l2_gpu_based_parallel_computation,l2_parallel_computation_and_communication,L2
prerequisite,l3_device_warmup_and_synchronization,l3_non_blocking_data_transfer,L3
contains,l1-9,l2_imperative_programming,L2
contains,l1-9,l2_symbolic_programming,L2
contains,l1-9,l2_asynchronous_computation,L2
contains,l1-9,l2_automatic_parallelism,L2
contains,l1-9,l2_multi_gpu_computation,L2
contains,l1-7,l2_fully_convolutional_network,L2
contains,l1-7,l2_transposed_convolution,L2
contains,l1-7,l2_bilinear_interpolation,L2
contains,l1-7,l2_semantic_segmentation,L2
contains,l2_fully_convolutional_network,l3_construct_fcn_model,L3
contains,l2_fully_convolutional_network,l3_initialize_transposed_conv_with_bilinear,L3
contains,l2_fully_convolutional_network,l3_1x1_convolution_for_channel_adjustment,L3
contains,l2_fully_convolutional_network,l3_predict_pixel_classes,L3
prerequisite,l2_semantic_segmentation,l2_fully_convolutional_network,L2
prerequisite,l2_transposed_convolution,l2_fully_convolutional_network,L2
prerequisite,l2_bilinear_interpolation,l3_initialize_transposed_conv_with_bilinear,L3
prerequisite,l2_fully_convolutional_network,l3_construct_fcn_model,L3
has_resource,l2_fully_convolutional_network,res_lecture_fully_convolutional_network,Resource
has_resource,l2_fully_convolutional_network,res_ppt_fully_convolutional_network,Resource
has_resource,l2_fully_convolutional_network,res_code_fully_convolutional_network,Resource
has_resource,l2_fully_convolutional_network,res_video_fully_convolutional_network,Resource
contains,l1-7,l2_region_based_cnn,L2
contains,l1-7,l2_fast_rcnn,L2
contains,l1-7,l2_faster_rcnn,L2
contains,l1-7,l2_mask_rcnn,L2
contains,l1-7,l2_roi_pooling,L2
contains,l1-7,l2_roi_align,L2
contains,l1-7,l2_selective_search,L2
contains,l1-7,l2_region_proposal_network,L2
contains,l2_region_based_cnn,l3_rcnn_four_steps,L3
contains,l2_fast_rcnn,l3_roi_pooling_computation,L3
contains,l2_roi_pooling,l3_roi_pooling_computation,L3
contains,l2_faster_rcnn,l3_rpn_anchor_prediction,L3
contains,l2_region_proposal_network,l3_rpn_anchor_prediction,L3
contains,l2_mask_rcnn,l3_bilinear_interpolation_in_roi_align,L3
contains,l2_roi_align,l3_bilinear_interpolation_in_roi_align,L3
prerequisite,l2_selective_search,l2_region_based_cnn,L2
prerequisite,l2_region_based_cnn,l2_fast_rcnn,L2
prerequisite,l2_fast_rcnn,l2_faster_rcnn,L2
prerequisite,l2_faster_rcnn,l2_mask_rcnn,L2
prerequisite,l2_roi_pooling,l2_roi_align,L2
has_resource,l2_region_based_cnn,res_lecture_region_cnn_series,Resource
has_resource,l2_fast_rcnn,res_lecture_region_cnn_series,Resource
has_resource,l2_faster_rcnn,res_lecture_region_cnn_series,Resource
has_resource,l2_mask_rcnn,res_lecture_region_cnn_series,Resource
has_resource,l1-7,res_ppt_region_cnns,Resource
has_resource,l1-7,res_video_region_cnns,Resource
contains,l1-7,l2_single_shot_multibox_detector,L2
contains,l1-7,l2_multiscale_feature_extraction,L2
contains,l1-7,l2_anchor_box_prediction,L2
contains,l1-7,l2_object_detection_loss_function,L2
contains,l2_single_shot_multibox_detector,l3_class_prediction_layer,L3
contains,l2_single_shot_multibox_detector,l3_bbox_prediction_layer,L3
contains,l2_single_shot_multibox_detector,l3_multiscale_prediction_concatenation,L3
contains,l2_single_shot_multibox_detector,l3_downsampling_block,L3
contains,l2_single_shot_multibox_detector,l3_base_network_block,L3
contains,l2_single_shot_multibox_detector,l3_non_maximum_suppression,L3
prerequisite,l2_multiscale_feature_extraction,l2_single_shot_multibox_detector,L2
prerequisite,l2_anchor_box_prediction,l2_single_shot_multibox_detector,L2
prerequisite,l3_downsampling_block,l3_base_network_block,L3
prerequisite,l3_class_prediction_layer,l2_object_detection_loss_function,L2
prerequisite,l3_bbox_prediction_layer,l2_object_detection_loss_function,L2
has_resource,l2_single_shot_multibox_detector,res_lecture_ssd,Resource
has_resource,l2_single_shot_multibox_detector,res_code_ssd_implementation,Resource
has_resource,l2_single_shot_multibox_detector,res_video_ssd_implementation,Resource
contains,l1-7,l2_image_augmentation,L2
contains,l1-7,l2_flip_augmentation,L2
contains,l1-7,l2_random_resized_crop,L2
contains,l1-7,l2_color_jitter,L2
contains,l1-7,l2_composed_augmentation,L2
contains,l2_flip_augmentation,l3_random_horizontal_flip,L3
contains,l2_flip_augmentation,l3_random_vertical_flip,L3
contains,l2_color_jitter,l3_random_brightness_adjustment,L3
contains,l2_color_jitter,l3_random_hue_adjustment,L3
contains,l2_composed_augmentation,l3_compose_transforms,L3
contains,l2_image_augmentation,l3_train_test_augmentation_strategy,L3
prerequisite,l2_flip_augmentation,l2_composed_augmentation,L2
prerequisite,l2_random_resized_crop,l2_composed_augmentation,L2
prerequisite,l2_color_jitter,l2_composed_augmentation,L2
prerequisite,l3_random_horizontal_flip,l3_compose_transforms,L3
prerequisite,l3_random_brightness_adjustment,l3_compose_transforms,L3
has_resource,l2_image_augmentation,res_lecture_image_augmentation,Resource
has_resource,l2_image_augmentation,res_ppt_image_augmentation,Resource
has_resource,l2_image_augmentation,res_code_image_augmentation,Resource
has_resource,l2_image_augmentation,res_video_image_augmentation,Resource
contains,l1-7,l2_multiscale_anchor_boxes,L2
contains,l1-7,l2_feature_map_based_sampling,L2
contains,l1-7,l2_receptive_field_in_detection,L2
contains,l1-7,l2_multiscale_object_detection,L2
contains,l2_multiscale_anchor_boxes,l3_scale_adaptive_sampling,L3
contains,l2_feature_map_based_sampling,l3_generate_anchors_via_feature_map,L3
contains,l2_multiscale_object_detection,l3_predict_bbox_class_and_offset,L3
prerequisite,l2_feature_map_based_sampling,l2_multiscale_object_detection,L2
prerequisite,l2_receptive_field_in_detection,l2_multiscale_object_detection,L2
prerequisite,l2_multiscale_anchor_boxes,l2_multiscale_object_detection,L2
prerequisite,l2_feature_map_based_sampling,l3_generate_anchors_via_feature_map,L3
prerequisite,l2_multiscale_object_detection,l3_predict_bbox_class_and_offset,L3
has_resource,l2_multiscale_object_detection,res_lecture_multiscale_object_detection,Resource
has_resource,l3_generate_anchors_via_feature_map,res_code_multiscale_object_detection,Resource
has_resource,l2_multiscale_object_detection,res_video_multiscale_object_detection,Resource
contains,l1-7,l2_image_classification,L2
contains,l1-7,l2_dataset_organization,L2
contains,l1-7,l2_image_augmentation,L2
contains,l1-7,l2_resnet_architecture,L2
contains,l1-7,l2_kaggle_submission,L2
contains,l2_dataset_organization,l3_read_csv_labels,L3
contains,l2_dataset_organization,l3_split_train_valid,L3
contains,l2_image_augmentation,l3_apply_image_transforms,L3
contains,l2_resnet_architecture,l3_define_resnet_block,L3
contains,l2_kaggle_submission,l3_generate_submission_file,L3
prerequisite,l2_dataset_organization,l2_image_augmentation,L2
prerequisite,l2_image_augmentation,l2_resnet_architecture,L2
prerequisite,l2_resnet_architecture,l2_kaggle_submission,L2
prerequisite,l3_read_csv_labels,l3_split_train_valid,L3
prerequisite,l3_split_train_valid,l3_apply_image_transforms,L3
has_resource,l1-7,res_lecture_computer_vision_kaggle_cifar10,Resource
has_resource,l1-7,res_code_computer_vision_kaggle_cifar10,Resource
has_resource,l1-7,res_video_computer_vision_kaggle_cifar10,Resource
contains,l1-7,l2_image_augmentation,L2
contains,l1-7,l2_fine_tuning,L2
contains,l1-7,l2_dataset_organization,L2
contains,l1-7,l2_kaggle_submission,L2
contains,l2_image_augmentation,l3_random_resized_crop,L3
contains,l2_image_augmentation,l3_center_crop,L3
contains,l2_fine_tuning,l3_freeze_backbone,L3
contains,l2_fine_tuning,l3_custom_output_network,L3
contains,l2_kaggle_submission,l3_generate_submission_csv,L3
prerequisite,l2_dataset_organization,l2_image_augmentation,L2
prerequisite,l2_image_augmentation,l2_fine_tuning,L2
prerequisite,l2_fine_tuning,l2_kaggle_submission,L2
has_resource,l1-7,res_lecture_computer_vision_kaggle_dog,Resource
has_resource,l1-7,res_code_computer_vision_kaggle_dog,Resource
has_resource,l1-7,res_video_computer_vision_kaggle_dog,Resource
contains,l1-9,l2_transfer_learning,L2
contains,l1-9,l2_fine_tuning,L2
contains,l1-9,l2_pretrained_model,L2
contains,l1-9,l2_feature_extraction,L2
contains,l2_fine_tuning,l3_fine_tuning_steps,L3
contains,l2_fine_tuning,l3_differential_learning_rate,L3
contains,l2_fine_tuning,l3_freeze_pretrained_layers,L3
contains,l2_fine_tuning,l3_hotdog_classification_pipeline,L3
prerequisite,l2_pretrained_model,l2_fine_tuning,L2
prerequisite,l2_feature_extraction,l2_fine_tuning,L2
prerequisite,l2_fine_tuning,l3_fine_tuning_steps,L3
prerequisite,l3_fine_tuning_steps,l3_differential_learning_rate,L3
has_resource,l2_fine_tuning,res_lecture_微调,Resource
has_resource,l2_fine_tuning,res_ppt_微调,Resource
has_resource,l3_hotdog_classification_pipeline,res_code_微调,Resource
has_resource,l2_fine_tuning,res_video_微调,Resource
contains,l1-7,l2_object_detection,L2
contains,l1-7,l2_bounding_box,L2
contains,l2_bounding_box,l3_corner_to_center_conversion,L3
contains,l2_bounding_box,l3_center_to_corner_conversion,L3
contains,l2_bounding_box,l3_draw_bounding_box,L3
prerequisite,l2_bounding_box,l2_object_detection,L2
has_resource,l2_object_detection,res_lecture_target_detection_and_bounding_box,Resource
has_resource,l2_bounding_box,res_lecture_target_detection_and_bounding_box,Resource
has_resource,l3_corner_to_center_conversion,res_code_edge_box_implementation,Resource
has_resource,l3_center_to_corner_conversion,res_code_edge_box_implementation,Resource
has_resource,l3_draw_bounding_box,res_code_edge_box_implementation,Resource
has_resource,l3_corner_to_center_conversion,res_video_edge_box_implementation,Resource
has_resource,l3_center_to_corner_conversion,res_video_edge_box_implementation,Resource
has_resource,l3_draw_bounding_box,res_video_edge_box_implementation,Resource
contains,l1-7,l2_object_detection_dataset,L2
contains,l1-7,l2_bounding_box_annotation,L2
contains,l1-7,l2_custom_dataset_loading,L2
contains,l2_object_detection_dataset,l3_generate_synthetic_detection_data,L3
contains,l2_bounding_box_annotation,l3_read_detection_csv_labels,L3
contains,l2_custom_dataset_loading,l3_create_custom_detection_dataset_class,L3
contains,l2_object_detection_dataset,l3_batch_padding_for_variable_boxes,L3
prerequisite,l2_bounding_box_annotation,l2_object_detection_dataset,L2
prerequisite,l3_read_detection_csv_labels,l3_create_custom_detection_dataset_class,L3
has_resource,l2_object_detection_dataset,res_lecture_目标检测数据集,Resource
has_resource,l2_object_detection_dataset,res_code_物体检测数据集,Resource
has_resource,l2_object_detection_dataset,res_video_物体检测数据集,Resource
contains,l1-7,l2_image_augmentation,L2
contains,l1-7,l2_fine_tuning,L2
contains,l1-7,l2_object_detection,L2
contains,l1-7,l2_semantic_segmentation,L2
contains,l1-7,l2_style_transfer,L2
contains,l1-7,l2_fully_convolutional_network,L2
contains,l1-7,l2_semantic_segmentation,L2
contains,l1-7,l2_image_segmentation,L2
contains,l1-7,l2_instance_segmentation,L2
contains,l1-7,l2_pascal_voc2012_dataset,L2
contains,l2_semantic_segmentation,l3_read_voc_images,L3
contains,l2_pascal_voc2012_dataset,l3_read_voc_images,L3
contains,l2_pascal_voc2012_dataset,l3_voc_colormap_to_label,L3
contains,l2_semantic_segmentation,l3_random_crop_for_segmentation,L3
contains,l2_pascal_voc2012_dataset,l3_custom_voc_dataset_class,L3
contains,l2_semantic_segmentation,l3_load_data_voc,L3
prerequisite,l2_image_segmentation,l2_semantic_segmentation,L2
prerequisite,l2_semantic_segmentation,l2_instance_segmentation,L2
prerequisite,l3_read_voc_images,l3_voc_colormap_to_label,L3
prerequisite,l3_voc_colormap_to_label,l3_custom_voc_dataset_class,L3
prerequisite,l3_random_crop_for_segmentation,l3_custom_voc_dataset_class,L3
has_resource,l2_semantic_segmentation,res_lecture_semantic_segmentation_and_datasets,Resource
has_resource,l2_pascal_voc2012_dataset,res_lecture_semantic_segmentation_and_datasets,Resource
has_resource,l3_read_voc_images,res_code_semantic_segmentation_datasets,Resource
has_resource,l3_custom_voc_dataset_class,res_code_semantic_segmentation_datasets,Resource
has_resource,l2_semantic_segmentation,res_video_semantic_segmentation_datasets,Resource
contains,l1-12,l2_transposed_convolution,L2
contains,l1-12,l2_transposed_convolution_padding_stride,L2
contains,l1-12,l2_transposed_convolution_multichannel,L2
contains,l1-12,l2_matrix_form_of_transposed_convolution,L2
contains,l2_transposed_convolution,l3_implement_basic_transposed_convolution,L3
contains,l2_transposed_convolution,l3_verify_transposed_convolution_output,L3
contains,l2_transposed_convolution,l3_use_high_level_api_for_transposed_convolution,L3
contains,l2_matrix_form_of_transposed_convolution,l3_implement_transposed_convolution_via_matrix_multiplication,L3
prerequisite,l2_transposed_convolution,l2_transposed_convolution_padding_stride,L2
prerequisite,l2_transposed_convolution,l2_transposed_convolution_multichannel,L2
prerequisite,l2_transposed_convolution,l2_matrix_form_of_transposed_convolution,L2
prerequisite,l3_implement_basic_transposed_convolution,l3_verify_transposed_convolution_output,L3
prerequisite,l3_implement_basic_transposed_convolution,l3_use_high_level_api_for_transposed_convolution,L3
has_resource,l2_transposed_convolution,res_lecture_transposed_convolution,Resource
has_resource,l2_transposed_convolution,res_ppt_transposed_convolution,Resource
has_resource,l2_transposed_convolution,res_code_transposed_convolution,Resource
has_resource,l2_transposed_convolution,res_video_transposed_convolution,Resource
contains,l1-7,l2_anchor_box,L2
contains,l1-7,l2_intersection_over_union,L2
contains,l1-7,l2_anchor_labeling,L2
contains,l1-7,l2_non_maximum_suppression,L2
contains,l2_anchor_box,l3_generate_anchor_boxes,L3
contains,l2_intersection_over_union,l3_compute_iou,L3
contains,l2_anchor_labeling,l3_assign_gt_to_anchors,L3
contains,l2_anchor_labeling,l3_offset_encoding,L3
contains,l2_non_maximum_suppression,l3_offset_decoding,L3
contains,l2_non_maximum_suppression,l3_nms_algorithm,L3
prerequisite,l2_anchor_box,l2_intersection_over_union,L2
prerequisite,l2_intersection_over_union,l2_anchor_labeling,L2
prerequisite,l2_intersection_over_union,l2_non_maximum_suppression,L2
prerequisite,l2_anchor_labeling,l2_non_maximum_suppression,L2
prerequisite,l3_generate_anchor_boxes,l3_assign_gt_to_anchors,L3
prerequisite,l3_compute_iou,l3_assign_gt_to_anchors,L3
prerequisite,l3_compute_iou,l3_nms_algorithm,L3
has_resource,l2_anchor_box,res_lecture_anchor,Resource
has_resource,l2_anchor_box,res_ppt_anchor,Resource
has_resource,l2_anchor_box,res_code_anchor,Resource
has_resource,l2_anchor_box,res_video_anchor,Resource
contains,l1-7,l2_style_transfer,L2
contains,l1-7,l2_content_loss,L2
contains,l1-7,l2_style_loss,L2
contains,l1-7,l2_total_variation_loss,L2
contains,l1-7,l2_gram_matrix,L2
contains,l1-7,l2_feature_extraction_with_cnn,L2
contains,l2_style_transfer,l3_image_preprocessing_and_postprocessing,L3
contains,l2_style_transfer,l3_synthesized_image_initialization,L3
contains,l2_style_transfer,l3_content_and_style_layer_selection,L3
contains,l2_style_loss,l3_gram_matrix_computation,L3
contains,l2_style_transfer,l3_weighted_loss_function_combination,L3
prerequisite,l2_feature_extraction_with_cnn,l2_style_transfer,L2
prerequisite,l2_gram_matrix,l2_style_loss,L2
prerequisite,l2_content_loss,l3_weighted_loss_function_combination,L3
prerequisite,l2_style_loss,l3_weighted_loss_function_combination,L3
prerequisite,l2_total_variation_loss,l3_weighted_loss_function_combination,L3
